field_1,user_id,name,screen_nam,tweet_id,text,coordinate,timestamp_,date_time,long,lat,BoroCD,Shape_Leng,Shape_Area
4333,41286004,Anthony MKUltra,Anthony_MKUltra,924090757803380736,Make him Famous lol... If you have Twitter you know what I'm doing here lol... 😆😂✨❤️🕊️🤷🏽‍♂️🤗🎶🎵… https://t.co/GU4o11Jfhv,"40.7142,-74.0064",1509155380093,2017-10-27 21:49:40-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
4334,34175105,Priscilla C,MizCilla,924090787633254402,Such a great experience in this restaurant. The attention and fantastic food is worth to rave… https://t.co/uZsBQIaepI,"40.72293,-73.98599",1509155387205,2017-10-27 21:49:47-04:00,40.72293,-73.98599,103,30468.33805,46878486.88810
4336,4384584201,nyc real estate bot,realNYCbot,924090856981843970,"August 24, 2017: 85-66 67th Avenue, Rego Park, Queens – $815,000 – 1 unit – 1,600 sf – one family home","40.717854,-73.86051",1509155403739,2017-10-27 21:50:03-04:00,40.71785,-73.86051,406,42759.62252,82700250.04940
4338,3820138154,NYC Freecycle,NYCFreecycle,924090892591517696,FREE: Folding Bluetooth keyboard (Times square) @ https://t.co/9g8BZj5JFz #trashnothing,"40.759704,-73.984655",1509155412229,2017-10-27 21:50:12-04:00,40.75970,-73.98466,105,35291.45846,43790805.32250
4340,546329889,JC,jinc_nyc,924090978201346049,A walk though the history of Louis Vuitton bags and designs #nycvvv #lv #louisvuitton @ Louis… https://t.co/TmV4VfSVqf,"40.7085213,-74.0148325",1509155432640,2017-10-27 21:50:32-04:00,40.70852,-74.01483,101,73178.67348,42555349.76560
4341,872546588,sammy,samanthawojcik2,924090995678908416,"I’ll be there for youuuu @ Manhattan, New York https://t.co/2gmyzHFI2w","40.7779,-73.9675",1509155436807,2017-10-27 21:50:36-04:00,40.77790,-73.96750,164,32726.02375,38312049.54350
4342,20450591,Emily Chen,emoleechen,924091009516097536,"I'm at @Forever21 in New York, NY https://t.co/4dqmLGVtKU","40.75824644,-73.98542771",1509155440106,2017-10-27 21:50:40-04:00,40.75825,-73.98543,105,35291.45846,43790805.32250
4344,113445843,Townleygirl,Townleygirl,924091048489398272,#Spooktacular 🎃👻 christina_suarez_ #nailedit🎯 // Use Code: LilC28 for 28% OFF your order on… https://t.co/AoKafawJvh,"40.7142,-74.0064",1509155449398,2017-10-27 21:50:49-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
4346,194760762,Patrick Newman,pattnewman,924091079254855680,Times Square vibe NYC ....after work. @UNNewsKiswahili mkandamizaji @millardayo harriskapiga… https://t.co/iXYpDW2t99,"40.75863537,-73.98510933",1509155456733,2017-10-27 21:50:56-04:00,40.75864,-73.98511,105,35291.45846,43790805.32250
4347,87516540,Brian K,briankorney,924091092596690944,Just posted a photo @ Balade https://t.co/si3dt4onZU,"40.7303,-73.98312",1509155459914,2017-10-27 21:50:59-04:00,40.73030,-73.98312,103,30468.33805,46878486.88810
4348,144225982,Jeff Gaites,Uncle_Funkys,924091102008893440,TGIF👽UFO @ Uncle Funkys Boards https://t.co/r0bSf2XqJZ,"40.73418,-74.00742",1509155462158,2017-10-27 21:51:02-04:00,40.73418,-74.00742,102,34910.33502,37723314.25230
4351,812391798,Mikey,MichaelBasile5,924091198423359489,"Issa my # 1, Homie.. @ Throggs Neck https://t.co/WZ2zG4QTuZ","40.80609444,-73.79509167",1509155485145,2017-10-27 21:51:25-04:00,40.80609,-73.79509,210,280231.12036,179432096.92300
4352,19123225,Tony Vincent,TonyTheVincent,924091203414515712,"Tracking &amp; mixing with #water &amp; #wine...
#rapper #rap #rnb #aggressive #trouble #dope #producer… https://t.co/tc9jdTnTgH","40.84166667,-73.9375",1509155486335,2017-10-27 21:51:26-04:00,40.84167,-73.93750,112,56223.04275,77969976.77950
4354,22626814,Evan Luis💡📽🎬,evanluis,924091229419253760,"Just posted a video @ Cathedral of St. John the Divine, NYC https://t.co/L8nlezXMGS","40.80385199,-73.96251136",1509155492535,2017-10-27 21:51:32-04:00,40.80385,-73.96251,109,34958.20173,41889762.67080
4355,30056162,AvalonBay Jobs,workatavalonbay,924091258829643776,"Can you recommend anyone for this #job? Concierge - https://t.co/IoEZz3Bxeq #AvalonBay #Properties #CustomerService #NewYork, NY #Hiring","40.7127837,-74.0059413",1509155499547,2017-10-27 21:51:39-04:00,40.71278,-74.00594,101,73178.67348,42555349.76560
4356,34270267,Orlando NYC,luisocardozo,924091273123831808,"#PartyZombie #TonightWeParty #Halloween2017 @ New York, New York https://t.co/Rqy403xkhZ","40.7142,-74.0064",1509155502955,2017-10-27 21:51:42-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
4357,98039536,SnakeBill,4YL5,924091278316457984,"I'm at AMC Empire 25 - @amctheatres for Blade Runner 2049 in New York, NY https://t.co/KkNUPXba1t","40.75690985,-73.98909494",1509155504193,2017-10-27 21:51:44-04:00,40.75691,-73.98909,105,35291.45846,43790805.32250
4358,474321108,منير سلامه العواد,Moneer_Alenzi,924091290999980032,"Life is a C H O I C E. @ Times Square, Manhattan, New York https://t.co/4tQPEEI5FH","40.75863537,-73.98510933",1509155507217,2017-10-27 21:51:47-04:00,40.75864,-73.98511,105,35291.45846,43790805.32250
4359,538472884,Tyleeeer D,helloimtylerd,924091306133082113,"I'm at John's of 12th Street - @johnsof12thst in New York, NY https://t.co/TdE85SBnDk","40.73083991,-73.98553003",1509155510825,2017-10-27 21:51:50-04:00,40.73084,-73.98553,103,30468.33805,46878486.88810
4360,3820138154,NYC Freecycle,NYCFreecycle,924091358335422467,"FREE: “Gardenia” fragrance&amp;Lav sache (Times square) @ https://t.co/ZZdjPttzvP #trashnothing","40.759704,-73.984655",1509155523271,2017-10-27 21:52:03-04:00,40.75970,-73.98466,105,35291.45846,43790805.32250
4361,1874321516,Dany Mercier,danyisfashion90,924091369651445760,I feel Like I’m home 🗣🗽 @ 125th Street https://t.co/2dhwHbbo8T,"40.8108,-73.9526",1509155525969,2017-10-27 21:52:05-04:00,40.81080,-73.95260,109,34958.20173,41889762.67080
4362,33809351,Brent Heuser,TallGuy223,924091429365850112,Look my siblings came to town!!! ...Just kidding!!! Mom and Dad are in town!!! Yay-cue NYC… https://t.co/Mj9USCX0ds,"40.763186,-73.994508",1509155540206,2017-10-27 21:52:20-04:00,40.76319,-73.99451,104,67935.34164,49291527.00720
4363,21826255,Shanna Cohen,ShannaCarly,924091478477037568,"I'm at Nightingale 9 - @ni9bk in Brooklyn, NY https://t.co/mETP6FOl2J","40.680649,-73.994393",1509155551915,2017-10-27 21:52:31-04:00,40.68065,-73.99439,306,82114.48039,85496169.56070
4364,42640432,Total Traffic NYC,TotalTrafficNYC,924091479064219649,M.T.A. N.Y.C. Subways:  1 Train service suspended between 96th St and 42nd St #traffic https://t.co/cLJ9IKsg5n,"40.7944,-73.9716",1509155552055,2017-10-27 21:52:32-04:00,40.79440,-73.97160,107,39863.65387,53153440.31120
4365,16090344,Steve Siegel,stevesiegel,924091482700681216,"Feminism! #feminism #halloween @ Hell's Kitchen, Manhattan https://t.co/OZ9Ry4K4ew","40.763186,-73.994508",1509155552922,2017-10-27 21:52:32-04:00,40.76319,-73.99451,104,67935.34164,49291527.00720
4366,16090433,🦄MamaBk™🍸,MamaBkNik,924091486127341570,Lunch and dinner @ The Brooklyn Hospital Center https://t.co/i8D5Ze5gPC,"40.6904344,-73.97786519",1509155553739,2017-10-27 21:52:33-04:00,40.69043,-73.97787,302,74183.58127,79329265.79850
4367,599195668,Ran,Spanish_Ran,924091501834989568,"“Allow me to reintroduce myself my name is Ezri a.k.a. the Messiah”

Ezri… https://t.co/ZNPH5TUQrg","40.71976,-74.00139",1509155557484,2017-10-27 21:52:37-04:00,40.71976,-74.00139,102,34910.33502,37723314.25230
4368,3820138154,NYC Freecycle,NYCFreecycle,924091518205550592,FREE: Ethernet cord new blue (Times square) @ https://t.co/v9FjzES3jI #trashnothing,"40.759704,-73.984655",1509155561387,2017-10-27 21:52:41-04:00,40.75970,-73.98466,105,35291.45846,43790805.32250
4370,711229890423603202,TJ Lawson,tjmakingnoise,924091591081517058,i think the biggest reason i miss new york is that i miss the people. the extrovert in me came… https://t.co/xuJiLvO6Z4,"40.75839,-73.98644",1509155578762,2017-10-27 21:52:58-04:00,40.75839,-73.98644,105,35291.45846,43790805.32250
4371,718396879466323968,Inwood Bar and grill,inwoodbg,924091600678150145,Ven esta noche a celebrar   Con  nosotros Big Fridays @ Inwood Bar and Grill https://t.co/0zTNJUJV6t,"40.8671,-73.92242",1509155581050,2017-10-27 21:53:01-04:00,40.86710,-73.92242,112,56223.04275,77969976.77950
4372,4531666948,every lot nyc,everylotnyc,924091615932755969,"954 East 134th Street, the Bronx https://t.co/93WkjEWnEq","40.79845,-73.90968",1509155584687,2017-10-27 21:53:04-04:00,40.79845,-73.90968,201,33327.92627,60404623.09570
4373,42640432,Total Traffic NYC,TotalTrafficNYC,924091618378043392,PATH:  Path: Newark/World Trade normal transit services resumed at World Trade Ctr #traffic https://t.co/cLJ9IKsg5n,"40.71266,-74.01212",1509155585270,2017-10-27 21:53:05-04:00,40.71266,-74.01212,101,73178.67348,42555349.76560
4375,18609741,Quinn Lemley,QuinnLemley,924091630155689984,With @centuryartists Paul Horton soaking in the energy at #SynergyGlobalForum at… https://t.co/0Df5V9y40m,"40.75063,-73.993744",1509155588078,2017-10-27 21:53:08-04:00,40.75063,-73.99374,105,35291.45846,43790805.32250
4377,167234097,Ashley Zelinskie,azelinskie,924091644563075074,Sibling rivalry #ghoul3dworld cool3dworld @ Future Space https://t.co/RzjduJ5ka2,"40.70882,-73.93454",1509155591513,2017-10-27 21:53:11-04:00,40.70882,-73.93454,301,69142.27325,131756437.44400
4384,3236916670,Gabriela Casella,gabi_casella,924091775949705218,"Happy Halloweekend Witches 😈 @ New York, New York https://t.co/0q37TuO9uc","40.7142,-74.0064",1509155622838,2017-10-27 21:53:42-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
4385,2259718820,Yebo,DJ_YEBO,924091796602478592,"""Great Heart"" 💓 johnnyclegg 

The world is full of strange behaviour
Every man has to be his own… https://t.co/dbGvNNgYlJ","40.7534847,-73.9808766",1509155627762,2017-10-27 21:53:47-04:00,40.75348,-73.98088,105,35291.45846,43790805.32250
4387,133492030,Hector Colon,Junjyhco,924091861437837312,"NY! @ Times Square, New York City https://t.co/kiHJdN8bor","40.75839,-73.98644",1509155643220,2017-10-27 21:54:03-04:00,40.75839,-73.98644,105,35291.45846,43790805.32250
4388,27017561,DJ CLUBKILLA CK 1,DJClubKillaCK1,924091869621047296,"About #lastnight @ Astoria, New York https://t.co/MlmSbcni1S","40.7719,-73.9306",1509155645171,2017-10-27 21:54:05-04:00,40.77190,-73.93060,401,90037.84523,171549338.61900
4389,302218511,Omar Thomas,OmarThomasMusic,924091871604899840,"Post-concert with my kindred spirit and brother in music, Stefon Harris. The night was… https://t.co/iKN2q1V4Lh","40.8175,-73.9514",1509155645644,2017-10-27 21:54:05-04:00,40.81750,-73.95140,109,34958.20173,41889762.67080
4390,1324298652,Michael Grebinsky,Mgrebinsky,924091878114562048,#beautiful #sunset in #clear #afternoon #sky over #sheepsheadbay #manhattanbeach #brooklyn #ny… https://t.co/7lp5WipKL1,"40.5951,-73.9553",1509155647196,2017-10-27 21:54:07-04:00,40.59510,-73.95530,315,115288.54122,131643044.02500
4391,537235617,Elyaqim Mosheh Adam,elyaqimnyc,924091910507155456,With Gotham Atheists at their Drinking with Atheists event at Rich’s place. (@ New York City - @nycgov in NY) https://t.co/5RlB92y6CW,"40.73008815,-73.98742676",1509155654919,2017-10-27 21:54:14-04:00,40.73009,-73.98743,103,30468.33805,46878486.88810
4392,15466121,Tamsen Fadal PIX11,TamsenFadal,924092039356182528,The @womensmediacntr awards @CapitaleNY thank you for an inspiring night #inspiration @ New… https://t.co/38xs8EURHF,"40.7142,-74.0064",1509155685639,2017-10-27 21:54:45-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
4393,14652060,Emmanuel HL,lightbourne,924092072155631616,"Viendo juguetes (@ Google Flatiron in New York, NY) https://t.co/X5jVGYE2Yz","40.737667,-73.99292",1509155693459,2017-10-27 21:54:53-04:00,40.73767,-73.99292,105,35291.45846,43790805.32250
4396,1637346145,itsmeevee,Vanessa_Cajucom,924092127394623493,Mom 🍕🥗🥂 @ Keste Fulton https://t.co/uCI0ld4wis,"40.70932031,-74.00493622",1509155706629,2017-10-27 21:55:06-04:00,40.70932,-74.00494,101,73178.67348,42555349.76560
4397,374555582,Emilee Dupre,emileedupre,924092201272991744,Sweaty AF.  Thanks @modoyoganyc for a great Friday night flow.  #gratitudejournal #peaceandlove… https://t.co/9QYj7TnPu7,"40.7345154,-73.9986966",1509155724243,2017-10-27 21:55:24-04:00,40.73452,-73.99870,102,34910.33502,37723314.25230
4398,18609741,Quinn Lemley,QuinnLemley,924092228431052801,Girls Night Out after Toastmasters! It's what it's about! @ Luce https://t.co/jwWkFdZiVF,"40.77582,-73.98188",1509155730718,2017-10-27 21:55:30-04:00,40.77582,-73.98188,107,39863.65387,53153440.31120
4399,63313176,David Mawhinney,davidjmawhinney,924092245606785024,"Concord grapes, later that afternoon. @ Haven's Kitchen https://t.co/ffT53IEMZb","40.7396,-73.99598",1509155734813,2017-10-27 21:55:34-04:00,40.73960,-73.99598,104,67935.34164,49291527.00720
4400,23101335,Josh Carter,GoshCarter,924092257216684033,A Detroit favorite @ohmikegeeter graced #polishedcomedy tonight on his nyc vacay @ Martinis and… https://t.co/SwfIYEFD4A,"40.73289,-73.98579",1509155737581,2017-10-27 21:55:37-04:00,40.73289,-73.98579,106,42672.56264,38728544.81190
4401,47695096,Candice,spinnellii,924092282122403840,@AuNaturale take pictures. thx.,"40.62539993,-73.94609591",1509155743519,2017-10-27 21:55:43-04:00,40.62540,-73.94610,318,190152.01231,235649871.89200
4402,112066399,BLESSDAMICDVD NOW,112stnickNOTS,924092398849929216,"HELL UP IN HARLEM 
OUT NOW !!!! kash_oanly  Vs @kryssiixx3  hosted… https://t.co/VPxX96ONyu","40.817216,-73.9420022",1509155771349,2017-10-27 21:56:11-04:00,40.81722,-73.94200,110,35828.70393,39083687.26840
4403,1627001767,David Dickenson,smfdickenson,924092406902824960,#the future @ Mass Appeal Records https://t.co/26LElaHVec,"40.72397751,-74.00126498",1509155773269,2017-10-27 21:56:13-04:00,40.72398,-74.00126,102,34910.33502,37723314.25230
4404,19896630,psychotulip,psychotulip,924092435839381505,woke up this morning giving honor and thanks to the universe for allowing me to live to see… https://t.co/RluvjOPiJ9,"40.65,-73.95",1509155780168,2017-10-27 21:56:20-04:00,40.65000,-73.95000,317,43326.85057,93810206.36800
4405,269848310,Isabel Verstraete,isabelvrstrt,924092464364965888,Testing the latest Google VR Daydream goggles #googlepopup #virtualreality #designstuff… https://t.co/5ZGMlOgePH,"40.73751,-73.99255",1509155786969,2017-10-27 21:56:26-04:00,40.73751,-73.99255,105,35291.45846,43790805.32250
4407,257995827,Jess Lee,JessicaMYLee,924092497856552960,"The streets of New York never cease to surprise me 🗽 @ Manhattan, New York https://t.co/OIYOWq09OU","40.7779,-73.9675",1509155794954,2017-10-27 21:56:34-04:00,40.77790,-73.96750,164,32726.02375,38312049.54350
4409,16352749,uiratan,uiratan,924092507834724352,Drinking a Cloaking Device by @brooklynbrewery at @brooklynbrewery — https://t.co/EyKC4UrjAF #photo,"40.7217,-73.9577",1509155797333,2017-10-27 21:56:37-04:00,40.72170,-73.95770,301,69142.27325,131756437.44400
4410,37466589,justine ng,justineng,924092527518601216,Never forget 🇺🇸#911memorial #newyork @ 9/11 Memorial https://t.co/YzANGHrjW6,"40.711633,-74.013446",1509155802026,2017-10-27 21:56:42-04:00,40.71163,-74.01345,101,73178.67348,42555349.76560
4412,13547642,urbnomad,urbnomad,924092577971953664,"Just had to share this amazing voice @annaeglash @ Williamsburg,… https://t.co/4ANsFRdxiw","40.7,-73.95",1509155814055,2017-10-27 21:56:54-04:00,40.70000,-73.95000,301,69142.27325,131756437.44400
4413,21933334,B!$hop $hakur,TyonJReid,924092607675985921,Knicks postgame,"40.8271365,-73.8558621",1509155821137,2017-10-27 21:57:01-04:00,40.82714,-73.85586,209,62240.85835,114265535.76800
4414,86890978,New York Weather,_NewYorkNY,924092619356962816,"temperature down 59°F -&gt; 52°F
humidity up 44% -&gt; 62%
wind 7mph -&gt; 8mph","40.71,-74.01",1509155823922,2017-10-27 21:57:03-04:00,40.71000,-74.01000,101,73178.67348,42555349.76560
4416,1036371540,Dr. Ben Talei,DrBenTalei,924092625254273024,The Columbia Cornell crew reunited !!!!!    I will love them forever and so happy we are all… https://t.co/b7H71Unle4,"40.76491,-73.9549399",1509155825328,2017-10-27 21:57:05-04:00,40.76491,-73.95494,108,53561.20587,55168905.39990
4417,1258593637,TG ☄,tgya22,924092630408896512,"#OctProWriMo 
Day 27: The sent of a flower 
#Haiku 
Intoxicating… https://t.co/FXPy72vD7a","40.73191,-73.98082",1509155826557,2017-10-27 21:57:06-04:00,40.73191,-73.98082,106,42672.56264,38728544.81190
4418,28819883,Zoë Arniotis,zoeskeet,924092678643392512,bless be yo fruit bishes #nyc @ Park Slope Historic District https://t.co/DjdngqHW4u,"40.668889,-73.976389",1509155838057,2017-10-27 21:57:18-04:00,40.66889,-73.97639,306,82114.48039,85496169.56070
4421,262818933,afua,justafua,924092738202685441,"BLACK. COFFEE.
✨
Part 1 of 2
✨
🖤
☕️
🎼
🎸
🎹
🎻
🎙
#SANGIN' #BlackCoffee where #Jazz meets #TheBlues… https://t.co/tFAVZ5pwKI","40.72306209,-74.00285649",1509155852257,2017-10-27 21:57:32-04:00,40.72306,-74.00286,102,34910.33502,37723314.25230
4422,24156629,DJEasy Calderon,DJEASYNYC,924092789553541121,🚨🚨🚨 the office right now @ @katchastoria  in #astoria  #queens #ny with @dj_flacko718… https://t.co/zdidaDJHZl,"40.767472,-73.92048",1509155864500,2017-10-27 21:57:44-04:00,40.76747,-73.92048,401,90037.84523,171549338.61900
4423,377262097,Chris Miller,Chrisingit,924092829701419013,"This man can sell a thing or two, #wolfofwallstreet ""people dont buy on logic, they buy on… https://t.co/nj4LDXxJXy","40.75063,-73.993744",1509155874072,2017-10-27 21:57:54-04:00,40.75063,-73.99374,105,35291.45846,43790805.32250
4424,23226642,Stephii,geminirhymeorit,924092839138652161,"Ready for tonight makeup by crystal_star716  😘😍😘😍 @ New York, New York https://t.co/yzhSctbw9X","40.7142,-74.0064",1509155876322,2017-10-27 21:57:56-04:00,40.71420,-74.00640,101,73178.67348,42555349.76560
4425,947744690,Caitlin Clare,CaitlinPaaants,924092852983889920,"Checking another first off the list with this one.  I love doing new things in NYC, and I  love… https://t.co/lbDEO9HjCR","40.7643013,-73.9837875",1509155879623,2017-10-27 21:57:59-04:00,40.76430,-73.98379,105,35291.45846,43790805.32250
4427,113645833,Maxim Photo Studio,maxphotostudio,924092937637687296,Tonight's champagne toasts from Summer and Jonathan's #NYCAfterDark engagement #MaximPhotoStudio… https://t.co/L2etZHQj6y,"40.79400379,-73.96259817",1509155899806,2017-10-27 21:58:19-04:00,40.79400,-73.96260,164,32726.02375,38312049.54350
4430,58402955,Events@809ny-LERUFFO,LERUFFO,924092964623867906,"🎃Don't miss This sat 10/28
Pre #halloween party at #809loungesaturday 
Birthday pack available… https://t.co/Z4yuyQNeIu","40.86197,-73.9252",1509155906240,2017-10-27 21:58:26-04:00,40.86197,-73.92520,112,56223.04275,77969976.77950
4433,2471114869,Beery Hott,BeeryHott,924093057879986176,Delightful - Drinking a Softly Spoken Magic Spells by @SingleCutBeer at @rattlenhumeast  — https://t.co/gRILmUc0XL,"40.7474,-73.9844",1509155928474,2017-10-27 21:58:48-04:00,40.74740,-73.98440,105,35291.45846,43790805.32250
